title,id,office,publish,expiry,type,status,url,sentence,province,year,cosine_score,topic
伊春市文明行为促进条例,ZmY4MDgxODE3YmRkN2ZiNzAxN2JlMzEwYWY3NjNhNmY%3D,伊春市人民代表大会常务委员会,2021-08-23T00:00:00Z,2021-09-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3YmRkN2ZiNzAxN2JlMzEwYWY3NjNhNmY%3D,（七）诚信经营，公平竞争，货真价实，礼貌待客；,黑龙江省,2021,0.318083015210413,business_professional
珠海市文明行为条例,ZmY4MDgwODE3N2U3NTdhYzAxNzgwMDIxMzEwOTE5ZDQ%3D,珠海市人民代表大会常务委员会,2021-02-05T00:00:00Z,2021-03-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3N2U3NTdhYzAxNzgwMDIxMzEwOTE5ZDQ%3D,（一）热情服务、诚信经营、明码实价；,广东省,2021,0.317861664423222,business_professional
娄底市文明行为促进条例,ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMGUyNmRhYjE2MWY%3D,娄底市人民代表大会常务委员会,2021-10-13T00:00:00Z,2021-11-20T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMGUyNmRhYjE2MWY%3D,（十）文明经营，不喊站揽客，不违规摆摊设点、占道经营；,湖南省,2021,0.317459312699204,business_professional
威海市文明行为促进条例,MmM5MGU1YmE2NWM2OGNmNzAxNjZjN2RjNmNjNTBiZWQ%3D,威海市人民代表大会常务委员会,2018-09-21T00:00:00Z,2019-01-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmE2NWM2OGNmNzAxNjZjN2RjNmNjNTBiZWQ%3D,第十七条  爱岗敬业，遵守职业道德、工作制度和操作规范，尊重服务对象，提高服务质量。,山东省,2018,0.317364557449527,business_professional
长沙市文明行为促进条例,MmM5MGU1Yjk2YzEyOGI0YzAxNmNjY2ZjMGUyYjEyNTA%3D,长沙市人民代表大会,2019-04-03T00:00:00Z,2019-05-01T00:00:00Z,地方性法规,5,./detail2.html?MmM5MGU1Yjk2YzEyOGI0YzAxNmNjY2ZjMGUyYjEyNTA%3D,（三）遵守职业行为规范和行业自律规范，爱岗敬业，尊重服务对象；,湖南省,2019,0.317004775341426,business_professional
长沙市文明行为促进条例,ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMDg1YTM1YzEzZmQ%3D,长沙市人民代表大会常务委员会,2021-10-20T00:00:00Z,2021-10-20T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMDg1YTM1YzEzZmQ%3D,（三）遵守职业行为规范和行业自律规范，爱岗敬业，尊重服务对象；,湖南省,2021,0.317004775341426,business_professional
吕梁市文明行为促进条例,ZmY4MDgxODE3ZDU1NjQzZTAxN2Q3YTMwMjY5YTI3MWU%3D,吕梁市人民代表大会常务委员会,2021-09-30T00:00:00Z,2021-10-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZDU1NjQzZTAxN2Q3YTMwMjY5YTI3MWU%3D,第二十条  经营者应当依法经营、诚实守信、公平竞争，遵守下列规定：,山西省,2021,0.316672415059252,business_professional
广州市文明行为促进条例,ZmY4MDgwODE3NDkxNTdiMjAxNzRhMDJiMDMyNDA3MDI%3D,广州市人民代表大会常务委员会,2020-08-13T00:00:00Z,2020-10-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NDkxNTdiMjAxNzRhMDJiMDMyNDA3MDI%3D,第二十条  经营者应当依法经营、诚实守信、公平竞争，自觉遵守下列规定：,广东省,2020,0.316515771496644,business_professional
宜宾市文明行为促进条例,ZmY4MDgwODE3MzIxZDU1NjAxNzM1MDg2MGFiNDFkZWM%3D,宜宾市人民代表大会常务委员会,2020-06-18T00:00:00Z,2020-08-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MzIxZDU1NjAxNzM1MDg2MGFiNDFkZWM%3D,（五）其他符合职业道德的行为。,四川省,2020,0.316348847665742,business_professional
潮州市文明行为促进条例,ZmY4MDgxODE4NDQyMzJmNzAxODU1NjUzNmJlYjJkN2I%3D,潮州市人民代表大会常务委员会,2022-12-16T00:00:00Z,2023-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NDQyMzJmNzAxODU1NjUzNmJlYjJkN2I%3D,（七）其他文明经商行为规范。,广东省,2022,0.316266473844757,business_professional
肇庆市文明行为促进条例,ZmY4MDgwODE3MzZiYTc0MjAxNzQxZTg3MjM0ZTZiYzE%3D,肇庆市人民代表大会常务委员会,2019-11-30T00:00:00Z,2020-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MzZiYTc0MjAxNzQxZTg3MjM0ZTZiYzE%3D,（四）公民应遵守的其他经商文明行为规范。,广东省,2019,0.316030183487799,business_professional
内蒙古自治区文明行为促进条例,ZmY4MDgxODE3YjUyYjFiMDAxN2I1MzMzOTM2ZDAyZTU%3D,内蒙古自治区人民代表大会常务委员会,2020-09-23T00:00:00Z,2020-12-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3YjUyYjFiMDAxN2I1MzMzOTM2ZDAyZTU%3D,（九）其他文明经营的行为规范。,内蒙古自治区,2020,0.315897823297188,business_professional
三门峡市文明行为促进条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,三门峡市人民代表大会常务委员会,2020-11-19T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,商品经营者和服务提供者应当诚信经营，公平竞争，热情服务，坚守商业道德，不得售卖假冒伪劣和过期商品，不得哄抬物价。,河南省,2020,0.315754500720093,business_professional
聊城市文明行为促进条例,ZmY4MDgwODE2ZmJjNTdjMTAxNzAyZTA3M2YyNDRhODE%3D,聊城市人民代表大会常务委员会,2019-12-04T00:00:00Z,2020-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE2ZmJjNTdjMTAxNzAyZTA3M2YyNDRhODE%3D,第十四条  爱岗敬业，恪尽职守，遵守职业道德，遵守工作制度和操作规范，尊重服务对象，提高服务水平。,山东省,2019,0.315613018029061,business_professional
丽水市文明行为促进条例,ZmY4MDgwODE3NGJmOTdkMjAxNzRjZDc0M2M5MzA4N2Y%3D,丽水市人民代表大会常务委员会,2020-08-14T00:00:00Z,2020-11-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NGJmOTdkMjAxNzRjZDc0M2M5MzA4N2Y%3D,（十一）文明经商，重信守诺，提供商品和服务应当货真价实、明码标价，不得欺诈、诱骗、误导或者强迫消费；,浙江省,2020,0.3156049147032,business_professional
苏州市文明行为促进条例,ZmY4MDgxODE3ZTliMjM2ZjAxN2YwMDA5MzRiMDE1OTA%3D,苏州市人民代表大会常务委员会,2022-01-24T00:00:00Z,2022-05-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZTliMjM2ZjAxN2YwMDA5MzRiMDE1OTA%3D,第十九条  在职业精神方面，应当遵守下列文明行为规范：,江苏省,2022,0.315567403442847,business_professional
厦门经济特区促进社会文明若干规定,NDAyOGFiY2M2MTI3Nzc5MzAxNjEyODJjM2VhOTZmNTc%3D,厦门市人民代表大会常务委员会,2017-08-28T00:00:00Z,2017-10-01T00:00:00Z,地方性法规,1,./detail2.html?NDAyOGFiY2M2MTI3Nzc5MzAxNjEyODJjM2VhOTZmNTc%3D,国家机关、企事业单位以及其他组织、个人对其工作或者营业场所内的不文明行为，从事物业服务、保安服务的企业对其服务区域内的不文明行为，应当予以劝阻。,福建省,2017,0.31540767771446,business_professional
深圳经济特区文明行为条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzY0YTU2ZTU4ZDZiZDk%3D,深圳市人民代表大会常务委员会,2020-04-29T00:00:00Z,2020-04-29T00:00:00Z,地方性法规,5,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzY0YTU2ZTU4ZDZiZDk%3D,（一）强化法治意识，保证企业依法合规经营；,广东省,2020,0.313801465725961,business_professional
德阳市文明行为促进条例,ZmY4MDgwODE3NDg2MTYzZTAxNzQ4ZmQxMTYwYzA2ZjI%3D,德阳市人民代表大会常务委员会,2020-08-01T00:00:00Z,2020-08-10T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NDg2MTYzZTAxNzQ4ZmQxMTYwYzA2ZjI%3D,第十三条  行业服务组织和窗口服务单位应当将文明行为规范纳入职业规范要求和岗位培训内容，教育和督促工作人员做到语言文明、行为规范，发挥示范引领作用。,四川省,2020,0.313684789775144,business_professional
珠海市文明行为条例,ZmY4MDgwODE3N2U3NTdhYzAxNzgwMDIxMzEwOTE5ZDQ%3D,珠海市人民代表大会常务委员会,2021-02-05T00:00:00Z,2021-03-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3N2U3NTdhYzAxNzgwMDIxMzEwOTE5ZDQ%3D,（六）其他文明经营的行为规范。,广东省,2021,0.313537071785937,business_professional
赣州市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzVlMzlhZGU3MDBkZWM%3D,赣州市人民代表大会常务委员会,2020-10-21T00:00:00Z,2020-12-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzVlMzlhZGU3MDBkZWM%3D,（六）其他文明经营的行为规范。,江西省,2020,0.313537071785937,business_professional
萍乡市文明行为促进条例,ZmY4MDgwODE3MzZiYTc0MjAxNzQwZTkwNDg2OTU0ODA%3D,萍乡市人民代表大会常务委员会,2020-07-31T00:00:00Z,2020-09-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MzZiYTc0MjAxNzQwZTkwNDg2OTU0ODA%3D,（一）绿色低碳生活；,江西省,2020,0.41305040622061,ecological_concerns
吉林市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzY4ODRhMzlkYzA2N2I%3D,吉林市人民代表大会常务委员会,2020-08-07T00:00:00Z,2020-08-07T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzY4ODRhMzlkYzA2N2I%3D,（一）爱护环境。保护生态，低碳生活，垃圾分类投放。,吉林省,2020,0.405765814122535,ecological_concerns
德阳市文明行为促进条例,ZmY4MDgwODE3NDg2MTYzZTAxNzQ4ZmQxMTYwYzA2ZjI%3D,德阳市人民代表大会常务委员会,2020-08-01T00:00:00Z,2020-08-10T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NDg2MTYzZTAxNzQ4ZmQxMTYwYzA2ZjI%3D,（八）低碳生活，绿色出行；,四川省,2020,0.399383557194034,ecological_concerns
日照市文明行为促进条例,MmM5MGU1YmI2ODFjZTEyODAxNjg2MDAwZTg2YjEyZmM%3D,日照市人民代表大会常务委员会,2018-12-03T00:00:00Z,2019-01-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmI2ODFjZTEyODAxNjg2MDAwZTg2YjEyZmM%3D,（六）爱护环境，节约能源，珍惜资源，植绿护绿，低碳生活；,山东省,2018,0.399226584212571,ecological_concerns
湘西土家族苗族自治州文明行为促进条例,ZmY4MDgxODE4NTdiY2E1ZTAxODU4NjQxMGZiNTFmMDg%3D,湘西土家族苗族自治州人大常务委员会,2022-12-07T00:00:00Z,2023-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NTdiY2E1ZTAxODU4NjQxMGZiNTFmMDg%3D,（二）绿色出行，绿色办公，低碳生活，垃圾分类；,湖南省,2022,0.397306139988308,ecological_concerns
黑河市文明行为促进条例,ZmY4MDgwODE3NGEwOGExNjAxNzRiOWNhMjlkMzBiZmI%3D,黑河市人民代表大会常务委员会,2020-08-25T00:00:00Z,2020-10-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NGEwOGExNjAxNzRiOWNhMjlkMzBiZmI%3D,（一）保护生态环境，低碳生活，绿色出行，节约水、电、油、气等资源；,黑龙江省,2020,0.395956710356997,ecological_concerns
江门市文明行为促进条例,ZmY4MDgwODE3N2U3NWY4ODAxNzhmZGMxYjE3NTUzOTI%3D,江门市人民代表大会常务委员会,2021-04-06T00:00:00Z,2021-05-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3N2U3NWY4ODAxNzhmZGMxYjE3NTUzOTI%3D,（一）低碳生活，节约水、电、气等资源。,广东省,2021,0.394544162164473,ecological_concerns
温州市文明行为促进条例,MmM5MGU1YmI2N2ZiMDgxODAxNjgxMjlkZGRjNDAxNGI%3D,温州市人民代表大会常务委员会,2018-12-13T00:00:00Z,2019-01-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmI2N2ZiMDgxODAxNjgxMjlkZGRjNDAxNGI%3D,（一）保护生态，珍惜资源，低碳生活，垃圾分类投放；,浙江省,2018,0.393375195010572,ecological_concerns
晋城市文明行为促进条例,MmM5MGU1YmE2OTJlN2Y4MjAxNjk0NjVmOTQ0MDFhOGY%3D,晋城市人民代表大会常务委员会,2018-09-30T00:00:00Z,2018-10-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmE2OTJlN2Y4MjAxNjk0NjVmOTQ0MDFhOGY%3D,（一）绿色出行，保护环境；,山西省,2018,0.391878488683566,ecological_concerns
湘潭市文明行为促进条例,ZmY4MDgxODE3YjE0OWY4MzAxN2IyZGJlZjYyMzI5NjQ%3D,湘潭市人民代表大会,2021-04-27T00:00:00Z,2021-06-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3YjE0OWY4MzAxN2IyZGJlZjYyMzI5NjQ%3D,（七）保护生态，珍惜资源，低碳生活，垃圾分类投放；,湖南省,2021,0.391425059568752,ecological_concerns
唐山市文明行为促进条例,MmM5MGU1YmE2ZTIxMzhjNzAxNmUyNGM3ZDFjMTAwMjU%3D,唐山市人民代表大会常务委员会,2019-07-25T00:00:00Z,2019-09-01T00:00:00Z,地方性法规,5,./detail2.html?MmM5MGU1YmE2ZTIxMzhjNzAxNmUyNGM3ZDFjMTAwMjU%3D,（十）文明绿色生活。践行简约适度、绿色低碳生活方式，增强环保意识、生态意识，树立尊重自然、爱护自然的绿色价值观念。节约使用水、电、油、气等资源，优先选择乘坐、使用公共交通工具，减少使用塑料袋、一次性餐具、一次性洗浴用具等一次性用品，按照有关规定对生活垃圾进行分类投放，收集日常废旧物品，合理利用免费提供的公共资源，助力减少废气、废水、固体废弃物等污染物排放。,河北省,2019,0.390722609917342,ecological_concerns
唐山市文明行为促进条例,ZmY4MDgxODE3YmYzNTcwNzAxN2MxMDk5MDdlZTI0ZTk%3D,唐山市人民代表大会常务委员会,2021-04-06T00:00:00Z,2021-04-06T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3YmYzNTcwNzAxN2MxMDk5MDdlZTI0ZTk%3D,（十）文明绿色生活。践行简约适度、绿色低碳生活方式，增强环保意识、生态意识，树立尊重自然、爱护自然的绿色价值观念。节约使用水、电、油、气等资源，优先选择乘坐、使用公共交通工具，减少使用塑料袋、一次性餐具、一次性洗浴用具等一次性用品，按照有关规定对生活垃圾进行分类投放，收集日常废旧物品，合理利用免费提供的公共资源，助力减少废气、废水、固体废弃物等污染物排放。,河北省,2021,0.390722609917342,ecological_concerns
牡丹江市文明行为促进条例,ZmY4MDgxODE3YmYzNTQzMzAxN2MyMTAzODI0ZTE1NjQ%3D,牡丹江市人民代表大会常务委员会,2021-08-23T00:00:00Z,2021-10-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3YmYzNTQzMzAxN2MyMTAzODI0ZTE1NjQ%3D,（五）绿色低碳生活，节约能源资源；,黑龙江省,2021,0.389802563522046,ecological_concerns
临沂市文明行为促进条例,MmM5MGU1YmI2NWM2OGNmZDAxNjZjN2VkMTIwZTBjMzY%3D,临沂市人民代表大会常务委员会,2018-09-21T00:00:00Z,2018-09-21T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmI2NWM2OGNmZDAxNjZjN2VkMTIwZTBjMzY%3D,（五）保护生态环境，节约能源资源，低碳出行，绿色消费，分类投放垃圾，减少污染产生；,山东省,2018,0.388889580978348,ecological_concerns
石嘴山市文明行为促进条例,ZmY4MDgwODE2ZjIxYTE2MTAxNmYzNmQyMjE1NTY0NjI%3D,石嘴山市人民代表大会常务委员会,2019-12-02T00:00:00Z,2020-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE2ZjIxYTE2MTAxNmYzNmQyMjE1NTY0NjI%3D,（三）绿色低碳生活，文明就餐、合理消费，节约水、电、油、气等资源；,宁夏回族自治区,2019,0.387857187621534,ecological_concerns
泰州市文明行为条例,MmM5MGU1Yjk2YzEyOGI0YzAxNmRmNmMyMDY0MDRkZjc%3D,泰州市人民代表大会常务委员会,2019-10-10T00:00:00Z,2020-01-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1Yjk2YzEyOGI0YzAxNmRmNmMyMDY0MDRkZjc%3D,（一）绿色、低碳生活，节约水、电、油、气等公共资源;,江苏省,2019,0.387514252145696,ecological_concerns
周口市文明行为促进条例,ZmY4MDgwODE3NmY0ZGYzNzAxNzcxODlhNTZlNjM0Njg%3D,周口市人民代表大会常务委员会,2020-12-16T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NmY0ZGYzNzAxNzcxODlhNTZlNjM0Njg%3D,（五）绿色、环保、低碳生活，合理消费，节约水、电、气、暖等资源；,河南省,2020,0.387199023584832,ecological_concerns
晋中市文明行为促进条例,ZmY4MDgwODE2ZmJjNTdjMTAxNzEwNjczNTUwNTc4NmM%3D,晋中市人民代表大会常务委员会,2019-12-03T00:00:00Z,2020-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE2ZmJjNTdjMTAxNzEwNjczNTUwNTc4NmM%3D,（八）倡导低碳生活，绿色出行，节约水、电、气等公共资源；,山西省,2019,0.386756672850983,ecological_concerns
昭通市文明行为促进条例,ZmY4MDgxODE4Nzc0ZjU0MTAxODc4ZTBkZjkzYTQ2OTE%3D,昭通市人民代表大会常务委员会,2023-03-28T00:00:00Z,2023-05-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4Nzc0ZjU0MTAxODc4ZTBkZjkzYTQ2OTE%3D,（二）绿色低碳生活，节约水、电、油、气等资源；,云南省,2023,0.386742759367398,ecological_concerns
安阳市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzY3MGNkYjMyMDc2ZmE%3D,安阳市人民代表大会常务委员会,2020-10-16T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzY3MGNkYjMyMDc2ZmE%3D,（四）绿色低碳生活，文明健康用餐，使用公筷公勺；,河南省,2020,0.386368788247146,ecological_concerns
承德市文明行为促进条例,ZmY4MDgxODE3ZTAwOGM0MzAxN2UwNTI5NDdkMTBjYTE%3D,承德市人民代表大会常务委员会,2021-12-01T00:00:00Z,2022-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZTAwOGM0MzAxN2UwNTI5NDdkMTBjYTE%3D,（四）绿色低碳生活，节约使用水、电、油、气等资源，分类投放生活垃圾；,河北省,2021,0.385969797904902,ecological_concerns
三门峡市文明行为促进条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,三门峡市人民代表大会常务委员会,2020-11-19T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,（二）低碳生活，节约水、电、油、气、热等资源；,河南省,2020,0.383498496112356,ecological_concerns
滁州市文明行为促进条例,ZmY4MDgwODE2ZmJjNTdjMTAxNmZjYjFlMWRjMjFhMzI%3D,滁州市人民代表大会常务委员会,2020-01-03T00:00:00Z,2020-02-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE2ZmJjNTdjMTAxNmZjYjFlMWRjMjFhMzI%3D,（二）保护生态环境，绿色低碳生活，节约公共资源，维护公共卫生，分类投放垃圾；,安徽省,2020,0.382560301058828,ecological_concerns
滨州市文明行为促进条例,MmM5MGU1Yjk2MjE0YzUwMTAxNjNmYmU3NzU5MjU5ODc%3D,滨州市人民代表大会常务委员会,2017-07-31T00:00:00Z,2017-10-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1Yjk2MjE0YzUwMTAxNjNmYmU3NzU5MjU5ODc%3D,节约水、电、燃油、天然气等资源，鼓励使用节能、节水、废物再生利用产品，践行低碳、绿色生活方式，分类投放生活垃圾。,山东省,2017,0.382397083244483,ecological_concerns
郑州市文明行为促进条例,MmM5MGU1Yjk2MjE0YzUwMTAxNjM2YzA0NjgwNTJlODA%3D,郑州市人民代表大会常务委员会,2018-04-23T00:00:00Z,2018-07-01T00:00:00Z,地方性法规,5,./detail2.html?MmM5MGU1Yjk2MjE0YzUwMTAxNjM2YzA0NjgwNTJlODA%3D,　　（一）倡导绿色低碳生活方式，节约水、电、油、气等资源；,河南省,2018,0.382277480828169,ecological_concerns
本溪市文明行为促进条例,ZmY4MDgxODE3ZDI4MzdkMjAxN2QzNjUxNTE3MjNlZTE%3D,本溪市人民代表大会常务委员会,2021-10-15T00:00:00Z,2022-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZDI4MzdkMjAxN2QzNjUxNTE3MjNlZTE%3D,（十五）文明绿色生活。节约使用水、电、油、气等资源，优先选择乘坐、使用公共交通工具，减少使用塑料袋、一次性餐具等一次性用品，减少废气、废水、固体废弃物等污染物排放。,辽宁省,2021,0.381766611891814,ecological_concerns
郑州市文明行为促进条例,ZmY4MDgxODE3ZTliMjU0NjAxN2VkOGVhMjVmZDFmN2U%3D,郑州市人民代表大会常务委员会,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZTliMjU0NjAxN2VkOGVhMjVmZDFmN2U%3D,（一）倡导绿色低碳生活方式，节约水、电、油、气等资源；,河南省,2022,0.380740120622977,ecological_concerns
文山壮族苗族自治州文明行为促进条例,ZmY4MDgxODE4NDQyMzJmNzAxODU3YTk4MGY3YTY2NDc%3D,文山壮族苗族自治州人大常务委员会,2022-11-30T00:00:00Z,2023-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NDQyMzJmNzAxODU3YTk4MGY3YTY2NDc%3D,（一）低碳生活，节约水、电、油、气等公共资源；,云南省,2022,0.379687772630039,ecological_concerns
朝阳市文明行为促进条例,ZmY4MDgxODE4NDQyMzBlYzAxODQ3YTEyZWRiNzJlZjA%3D,朝阳市人民代表大会常务委员会,2022-09-28T00:00:00Z,2022-11-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NDQyMzBlYzAxODQ3YTEyZWRiNzJlZjA%3D,（一）低碳生活，节约水、电、油、气等公共资源；,辽宁省,2022,0.379687772630039,ecological_concerns
玉溪市文明行为促进条例,ZmY4MDgxODE3ZGIxYjc1NTAxN2RjMTViNzI3MDI2MWY%3D,玉溪市人民代表大会常务委员会,2021-11-26T00:00:00Z,2022-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZGIxYjc1NTAxN2RjMTViNzI3MDI2MWY%3D,（一）低碳生活，节约水、电、油、气等公共资源；,云南省,2021,0.379687772630039,ecological_concerns
大连市文明行为促进条例,ZmY4MDgwODE3MTM5MjdkMTAxNzE4NmQ1ZDRhOTYwOTM%3D,大连市人民代表大会常务委员会,2019-10-22T00:00:00Z,2020-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MTM5MjdkMTAxNzE4NmQ1ZDRhOTYwOTM%3D,（一）践行绿色、低碳的生活方式；,辽宁省,2019,0.379373548504929,ecological_concerns
濮阳市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzY3MGQ4YjA0Njc3MzE%3D,濮阳市人民代表大会常务委员会,2020-10-22T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzY3MGQ4YjA0Njc3MzE%3D,（一）低碳生活，节约水、电、气、暖等公共资源；,河南省,2020,0.37870507821186,ecological_concerns
黄山市文明行为促进条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzYxY2UwMzk4ZjQ3ZDY%3D,黄山市人民代表大会常务委员会,2020-10-20T00:00:00Z,2020-12-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzYxY2UwMzk4ZjQ3ZDY%3D,（三）保护生态环境，绿色低碳生活，节约公共资源，维护公共卫生，分类投放垃圾；,安徽省,2020,0.377822025685336,ecological_concerns
青岛市文明行为促进条例,NDAyOGFiY2M2MTI3Nzc5MzAxNjEyN2UwYmNhZDFmOTY%3D,青岛市人民代表大会常务委员会,2016-11-26T00:00:00Z,,地方性法规,1,./detail2.html?NDAyOGFiY2M2MTI3Nzc5MzAxNjEyN2UwYmNhZDFmOTY%3D,践行低碳、绿色生活方式，主动减少日常生活废弃物对环境造成的损害，按照规定对生活垃圾进行分类投放。,山东省,2016,0.376225391365532,ecological_concerns
清远市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzVmNDE1M2E0NTFhZmE%3D,清远市人民代表大会常务委员会,2020-10-19T00:00:00Z,2020-11-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzVmNDE1M2E0NTFhZmE%3D,（八）其他卫生健康、绿色低碳的文明行为。,广东省,2020,0.376122497939035,ecological_concerns
南京市文明行为促进条例,ZmY4MDgwODE3NGEwOGExNjAxNzRhMGI1NzE5YjAwMmM%3D,南京市人民代表大会常务委员会,2020-08-07T00:00:00Z,2020-08-20T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NGEwOGExNjAxNzRhMGI1NzE5YjAwMmM%3D,（一）低碳生活，节约水、电力、燃油、天然气等资源；,江苏省,2020,0.376098203894409,ecological_concerns
金华市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzUyYTY2MmM1OTAzZGM%3D,金华市人民代表大会常务委员会,2020-08-12T00:00:00Z,2020-08-12T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzUyYTY2MmM1OTAzZGM%3D,第十八条   保护生态环境，节约资源，倡导文明健康、绿色低碳的生活方式。,浙江省,2020,0.375856433962585,ecological_concerns
淄博市文明行为促进条例,MmM5MGU1Yjk2YzEyOGI0YzAxNmUxMDU4NDQ3MTU0ZGU%3D,淄博市人民代表大会常务委员会,2019-09-29T00:00:00Z,2019-11-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1Yjk2YzEyOGI0YzAxNmUxMDU4NDQ3MTU0ZGU%3D,（九）践行低碳、绿色生活方式，节约水、电、油、气等资源，使用节能、节水、废物再生利用产品，生活垃圾定点、分类投放；,山东省,2019,0.375433164706177,ecological_concerns
锦州市文明行为促进条例,ZmY4MDgwODE2ZmJjNTdjMTAxNzEwNTM3ZmQxMTZkZjg%3D,锦州市人民代表大会常务委员会,2019-08-12T00:00:00Z,2019-09-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE2ZmJjNTdjMTAxNzEwNTM3ZmQxMTZkZjg%3D,"　　(一)合理消费,文明用餐,节约资源；",辽宁省,2019,0.374992179137159,ecological_concerns
